camera,day,frame_file,timestamp,person_count
bar_stage,day2,bar_stage_day2_19-14-39.jpg,19:14:39,6
bar_stage,day2,bar_stage_day2_19-14-42.jpg,19:14:42,5
bar_stage,day2,bar_stage_day2_19-14-45.jpg,19:14:45,7
bar_stage,day2,bar_stage_day2_19-14-48.jpg,19:14:48,5
bar_stage,day2,bar_stage_day2_19-14-51.jpg,19:14:51,5
bar_stage,day2,bar_stage_day2_19-14-54.jpg,19:14:54,4
bar_stage,day2,bar_stage_day2_19-14-57.jpg,19:14:57,4
bar_stage,day2,bar_stage_day2_19-15-00.jpg,19:15:00,9
bar_stage,day2,bar_stage_day2_19-15-03.jpg,19:15:03,6
bar_stage,day2,bar_stage_day2_19-15-06.jpg,19:15:06,6
bar_stage,day2,bar_stage_day2_19-15-09.jpg,19:15:09,9
bar_stage,day2,bar_stage_day2_19-15-12.jpg,19:15:12,8
bar_stage,day2,bar_stage_day2_19-15-15.jpg,19:15:15,9
bar_stage,day2,bar_stage_day2_19-15-18.jpg,19:15:18,9
bar_stage,day2,bar_stage_day2_19-15-21.jpg,19:15:21,8
bar_stage,day2,bar_stage_day2_19-15-24.jpg,19:15:24,6
bar_stage,day2,bar_stage_day2_19-15-27.jpg,19:15:27,7
bar_stage,day2,bar_stage_day2_19-15-30.jpg,19:15:30,9
bar_stage,day2,bar_stage_day2_19-15-33.jpg,19:15:33,11
bar_stage,day2,bar_stage_day2_19-15-36.jpg,19:15:36,7
bar_stage,day2,bar_stage_day2_19-15-39.jpg,19:15:39,8
bar_stage,day2,bar_stage_day2_19-15-42.jpg,19:15:42,7
bar_stage,day2,bar_stage_day2_19-15-45.jpg,19:15:45,9
bar_stage,day2,bar_stage_day2_19-15-48.jpg,19:15:48,10
bar_stage,day2,bar_stage_day2_19-15-51.jpg,19:15:51,7
bar_stage,day2,bar_stage_day2_19-15-54.jpg,19:15:54,9
bar_stage,day2,bar_stage_day2_19-15-57.jpg,19:15:57,7
bar_stage,day2,bar_stage_day2_19-16-00.jpg,19:16:00,7
bar_stage,day2,bar_stage_day2_19-16-03.jpg,19:16:03,9
bar_stage,day2,bar_stage_day2_19-16-06.jpg,19:16:06,9
bar_stage,day2,bar_stage_day2_19-16-09.jpg,19:16:09,7
bar_stage,day2,bar_stage_day2_19-16-12.jpg,19:16:12,11
bar_stage,day2,bar_stage_day2_19-16-15.jpg,19:16:15,8
bar_stage,day2,bar_stage_day2_19-16-18.jpg,19:16:18,5
bar_stage,day2,bar_stage_day2_19-16-21.jpg,19:16:21,7
bar_stage,day2,bar_stage_day2_19-16-24.jpg,19:16:24,7
bar_stage,day2,bar_stage_day2_19-16-27.jpg,19:16:27,9
bar_stage,day2,bar_stage_day2_19-16-30.jpg,19:16:30,7
bar_stage,day2,bar_stage_day2_19-16-33.jpg,19:16:33,7
bar_stage,day2,bar_stage_day2_19-16-36.jpg,19:16:36,9
bar_stage,day2,bar_stage_day2_19-16-39.jpg,19:16:39,6
bar_stage,day2,bar_stage_day2_19-16-42.jpg,19:16:42,7
bar_stage,day2,bar_stage_day2_19-16-45.jpg,19:16:45,8
bar_stage,day2,bar_stage_day2_19-16-48.jpg,19:16:48,6
bar_stage,day2,bar_stage_day2_19-16-51.jpg,19:16:51,11
bar_stage,day2,bar_stage_day2_19-16-54.jpg,19:16:54,8
bar_stage,day2,bar_stage_day2_19-16-57.jpg,19:16:57,10
bar_stage,day2,bar_stage_day2_19-17-00.jpg,19:17:00,10
bar_stage,day2,bar_stage_day2_19-17-03.jpg,19:17:03,7
bar_stage,day2,bar_stage_day2_19-17-06.jpg,19:17:06,8
bar_stage,day2,bar_stage_day2_19-17-09.jpg,19:17:09,8
bar_stage,day2,bar_stage_day2_19-17-12.jpg,19:17:12,7
bar_stage,day2,bar_stage_day2_19-17-15.jpg,19:17:15,6
bar_stage,day2,bar_stage_day2_19-17-18.jpg,19:17:18,8
bar_stage,day2,bar_stage_day2_19-17-21.jpg,19:17:21,11
bar_stage,day2,bar_stage_day2_19-17-24.jpg,19:17:24,13
bar_stage,day2,bar_stage_day2_19-17-27.jpg,19:17:27,11
bar_stage,day2,bar_stage_day2_19-17-30.jpg,19:17:30,6
bar_stage,day2,bar_stage_day2_19-17-33.jpg,19:17:33,10
bar_stage,day2,bar_stage_day2_19-17-36.jpg,19:17:36,9
bar_stage,day2,bar_stage_day2_19-17-39.jpg,19:17:39,9
bar_stage,day2,bar_stage_day2_19-17-42.jpg,19:17:42,9
bar_stage,day2,bar_stage_day2_19-17-45.jpg,19:17:45,9
bar_stage,day2,bar_stage_day2_19-17-48.jpg,19:17:48,8
bar_stage,day2,bar_stage_day2_19-17-51.jpg,19:17:51,9
bar_stage,day2,bar_stage_day2_19-17-54.jpg,19:17:54,9
bar_stage,day2,bar_stage_day2_19-17-57.jpg,19:17:57,10
bar_stage,day2,bar_stage_day2_19-18-00.jpg,19:18:00,8
bar_stage,day2,bar_stage_day2_19-18-03.jpg,19:18:03,9
bar_stage,day2,bar_stage_day2_19-18-06.jpg,19:18:06,11
bar_stage,day2,bar_stage_day2_19-18-09.jpg,19:18:09,10
bar_stage,day2,bar_stage_day2_19-18-12.jpg,19:18:12,11
bar_stage,day2,bar_stage_day2_19-18-15.jpg,19:18:15,9
bar_stage,day2,bar_stage_day2_19-18-18.jpg,19:18:18,10
bar_stage,day2,bar_stage_day2_19-18-21.jpg,19:18:21,11
bar_stage,day2,bar_stage_day2_19-18-24.jpg,19:18:24,10
bar_stage,day2,bar_stage_day2_19-18-27.jpg,19:18:27,11
bar_stage,day2,bar_stage_day2_19-18-30.jpg,19:18:30,8
bar_stage,day2,bar_stage_day2_19-18-33.jpg,19:18:33,9
bar_stage,day2,bar_stage_day2_19-18-36.jpg,19:18:36,11
bar_stage,day2,bar_stage_day2_19-18-39.jpg,19:18:39,13
bar_stage,day2,bar_stage_day2_19-18-42.jpg,19:18:42,10
bar_stage,day2,bar_stage_day2_19-18-45.jpg,19:18:45,15
bar_stage,day2,bar_stage_day2_19-18-48.jpg,19:18:48,12
bar_stage,day2,bar_stage_day2_19-18-51.jpg,19:18:51,10
bar_stage,day2,bar_stage_day2_19-18-54.jpg,19:18:54,12
bar_stage,day2,bar_stage_day2_19-18-57.jpg,19:18:57,10
bar_stage,day2,bar_stage_day2_19-19-00.jpg,19:19:00,10
bar_stage,day2,bar_stage_day2_19-19-03.jpg,19:19:03,13
bar_stage,day2,bar_stage_day2_19-19-06.jpg,19:19:06,12
bar_stage,day2,bar_stage_day2_19-19-09.jpg,19:19:09,11
bar_stage,day2,bar_stage_day2_19-19-12.jpg,19:19:12,10
bar_stage,day2,bar_stage_day2_19-19-15.jpg,19:19:15,8
bar_stage,day2,bar_stage_day2_19-19-18.jpg,19:19:18,10
bar_stage,day2,bar_stage_day2_19-19-21.jpg,19:19:21,9
bar_stage,day2,bar_stage_day2_19-19-24.jpg,19:19:24,10
bar_stage,day2,bar_stage_day2_19-19-27.jpg,19:19:27,8
bar_stage,day2,bar_stage_day2_19-19-30.jpg,19:19:30,11
bar_stage,day2,bar_stage_day2_19-19-33.jpg,19:19:33,8
bar_stage,day2,bar_stage_day2_19-19-36.jpg,19:19:36,10
bar_stage,day2,bar_stage_day2_19-19-39.jpg,19:19:39,8
bar_stage,day2,bar_stage_day2_19-19-42.jpg,19:19:42,10
bar_stage,day2,bar_stage_day2_19-19-45.jpg,19:19:45,9
bar_stage,day2,bar_stage_day2_19-19-48.jpg,19:19:48,7
bar_stage,day2,bar_stage_day2_19-19-51.jpg,19:19:51,8
bar_stage,day2,bar_stage_day2_19-19-54.jpg,19:19:54,11
bar_stage,day2,bar_stage_day2_19-19-57.jpg,19:19:57,8
bar_stage,day2,bar_stage_day2_19-20-00.jpg,19:20:00,8
bar_stage,day2,bar_stage_day2_19-20-03.jpg,19:20:03,9
bar_stage,day2,bar_stage_day2_19-20-06.jpg,19:20:06,9
bar_stage,day2,bar_stage_day2_19-20-09.jpg,19:20:09,7
bar_stage,day2,bar_stage_day2_19-20-12.jpg,19:20:12,10
bar_stage,day2,bar_stage_day2_19-20-15.jpg,19:20:15,8
bar_stage,day2,bar_stage_day2_19-20-18.jpg,19:20:18,10
bar_stage,day2,bar_stage_day2_19-20-21.jpg,19:20:21,9
bar_stage,day2,bar_stage_day2_19-20-24.jpg,19:20:24,11
bar_stage,day2,bar_stage_day2_19-20-27.jpg,19:20:27,9
bar_stage,day2,bar_stage_day2_19-20-30.jpg,19:20:30,10
bar_stage,day2,bar_stage_day2_19-20-33.jpg,19:20:33,10
bar_stage,day2,bar_stage_day2_19-20-36.jpg,19:20:36,10
bar_stage,day2,bar_stage_day2_19-20-39.jpg,19:20:39,11
bar_stage,day2,bar_stage_day2_19-20-42.jpg,19:20:42,9
bar_stage,day2,bar_stage_day2_19-20-45.jpg,19:20:45,8
bar_stage,day2,bar_stage_day2_19-20-48.jpg,19:20:48,10
bar_stage,day2,bar_stage_day2_19-20-51.jpg,19:20:51,10
bar_stage,day2,bar_stage_day2_19-20-54.jpg,19:20:54,10
bar_stage,day2,bar_stage_day2_19-20-57.jpg,19:20:57,8
bar_stage,day2,bar_stage_day2_19-21-00.jpg,19:21:00,11
bar_stage,day2,bar_stage_day2_19-21-03.jpg,19:21:03,7
bar_stage,day2,bar_stage_day2_19-21-06.jpg,19:21:06,10
bar_stage,day2,bar_stage_day2_19-21-09.jpg,19:21:09,7
bar_stage,day2,bar_stage_day2_19-21-12.jpg,19:21:12,6
bar_stage,day2,bar_stage_day2_19-21-15.jpg,19:21:15,8
bar_stage,day2,bar_stage_day2_19-21-18.jpg,19:21:18,8
bar_stage,day2,bar_stage_day2_19-21-21.jpg,19:21:21,6
bar_stage,day2,bar_stage_day2_19-21-24.jpg,19:21:24,3
bar_stage,day2,bar_stage_day2_19-21-27.jpg,19:21:27,6
bar_stage,day2,bar_stage_day2_19-21-30.jpg,19:21:30,6
bar_stage,day2,bar_stage_day2_19-21-33.jpg,19:21:33,11
bar_stage,day2,bar_stage_day2_19-21-36.jpg,19:21:36,10
bar_stage,day2,bar_stage_day2_19-21-39.jpg,19:21:39,7
bar_stage,day2,bar_stage_day2_19-21-42.jpg,19:21:42,9
bar_stage,day2,bar_stage_day2_19-21-45.jpg,19:21:45,9
bar_stage,day2,bar_stage_day2_19-21-48.jpg,19:21:48,12
bar_stage,day2,bar_stage_day2_19-21-51.jpg,19:21:51,8
bar_stage,day2,bar_stage_day2_19-21-54.jpg,19:21:54,13
bar_stage,day2,bar_stage_day2_19-21-57.jpg,19:21:57,10
bar_stage,day2,bar_stage_day2_19-22-00.jpg,19:22:00,7
bar_stage,day2,bar_stage_day2_19-22-03.jpg,19:22:03,9
bar_stage,day2,bar_stage_day2_19-22-06.jpg,19:22:06,9
bar_stage,day2,bar_stage_day2_19-22-09.jpg,19:22:09,8
bar_stage,day2,bar_stage_day2_19-22-12.jpg,19:22:12,8
bar_stage,day2,bar_stage_day2_19-22-15.jpg,19:22:15,12
bar_stage,day2,bar_stage_day2_19-22-18.jpg,19:22:18,11
bar_stage,day2,bar_stage_day2_19-22-21.jpg,19:22:21,13
bar_stage,day2,bar_stage_day2_19-22-24.jpg,19:22:24,10
bar_stage,day2,bar_stage_day2_19-22-27.jpg,19:22:27,10
bar_stage,day2,bar_stage_day2_19-22-30.jpg,19:22:30,9
bar_stage,day2,bar_stage_day2_19-22-33.jpg,19:22:33,10
bar_stage,day2,bar_stage_day2_19-22-36.jpg,19:22:36,10
bar_stage,day2,bar_stage_day2_19-22-39.jpg,19:22:39,13
bar_stage,day2,bar_stage_day2_19-22-42.jpg,19:22:42,10
bar_stage,day2,bar_stage_day2_19-22-45.jpg,19:22:45,9
bar_stage,day2,bar_stage_day2_19-22-48.jpg,19:22:48,5
bar_stage,day2,bar_stage_day2_19-22-51.jpg,19:22:51,12
bar_stage,day2,bar_stage_day2_19-22-54.jpg,19:22:54,11
bar_stage,day2,bar_stage_day2_19-22-57.jpg,19:22:57,8
bar_stage,day2,bar_stage_day2_19-23-00.jpg,19:23:00,10
bar_stage,day2,bar_stage_day2_19-23-03.jpg,19:23:03,10
bar_stage,day2,bar_stage_day2_19-23-06.jpg,19:23:06,11
bar_stage,day2,bar_stage_day2_19-23-09.jpg,19:23:09,9
bar_stage,day2,bar_stage_day2_19-23-12.jpg,19:23:12,7
bar_stage,day2,bar_stage_day2_19-23-15.jpg,19:23:15,9
bar_stage,day2,bar_stage_day2_19-23-18.jpg,19:23:18,9
bar_stage,day2,bar_stage_day2_19-23-21.jpg,19:23:21,8
bar_stage,day2,bar_stage_day2_19-23-24.jpg,19:23:24,9
bar_stage,day2,bar_stage_day2_19-23-27.jpg,19:23:27,9
bar_stage,day2,bar_stage_day2_19-23-30.jpg,19:23:30,7
bar_stage,day2,bar_stage_day2_19-23-33.jpg,19:23:33,11
bar_stage,day2,bar_stage_day2_19-23-36.jpg,19:23:36,9
bar_stage,day2,bar_stage_day2_19-23-39.jpg,19:23:39,9
bar_stage,day2,bar_stage_day2_19-23-42.jpg,19:23:42,7
bar_stage,day2,bar_stage_day2_19-23-45.jpg,19:23:45,10
bar_stage,day2,bar_stage_day2_19-23-48.jpg,19:23:48,8
bar_stage,day2,bar_stage_day2_19-23-51.jpg,19:23:51,3
bar_stage,day2,bar_stage_day2_19-23-54.jpg,19:23:54,7
bar_stage,day2,bar_stage_day2_19-23-57.jpg,19:23:57,9
bar_stage,day2,bar_stage_day2_19-24-00.jpg,19:24:00,7
bar_stage,day2,bar_stage_day2_19-24-03.jpg,19:24:03,9
bar_stage,day2,bar_stage_day2_19-24-06.jpg,19:24:06,8
bar_stage,day2,bar_stage_day2_19-24-09.jpg,19:24:09,8
bar_stage,day2,bar_stage_day2_19-24-12.jpg,19:24:12,8
bar_stage,day2,bar_stage_day2_19-24-15.jpg,19:24:15,9
bar_stage,day2,bar_stage_day2_19-24-18.jpg,19:24:18,5
bar_stage,day2,bar_stage_day2_19-24-21.jpg,19:24:21,7
bar_stage,day2,bar_stage_day2_19-24-24.jpg,19:24:24,9
bar_stage,day2,bar_stage_day2_19-24-27.jpg,19:24:27,9
bar_stage,day2,bar_stage_day2_19-24-30.jpg,19:24:30,8
bar_stage,day2,bar_stage_day2_19-24-33.jpg,19:24:33,7
bar_stage,day2,bar_stage_day2_19-24-36.jpg,19:24:36,10
bar_stage,day2,bar_stage_day2_19-24-39.jpg,19:24:39,4
bar_stage,day2,bar_stage_day2_19-24-42.jpg,19:24:42,9
bar_stage,day2,bar_stage_day2_19-24-45.jpg,19:24:45,8
bar_stage,day2,bar_stage_day2_19-24-48.jpg,19:24:48,8
bar_stage,day2,bar_stage_day2_19-24-51.jpg,19:24:51,6
bar_stage,day2,bar_stage_day2_19-24-54.jpg,19:24:54,13
bar_stage,day2,bar_stage_day2_19-24-57.jpg,19:24:57,7
bar_stage,day2,bar_stage_day2_19-25-00.jpg,19:25:00,9
bar_stage,day2,bar_stage_day2_19-25-03.jpg,19:25:03,8
bar_stage,day2,bar_stage_day2_19-25-06.jpg,19:25:06,5
bar_stage,day2,bar_stage_day2_19-25-09.jpg,19:25:09,6
bar_stage,day2,bar_stage_day2_19-25-12.jpg,19:25:12,5
bar_stage,day2,bar_stage_day2_19-25-15.jpg,19:25:15,6
bar_stage,day2,bar_stage_day2_19-25-18.jpg,19:25:18,3
bar_stage,day2,bar_stage_day2_19-25-21.jpg,19:25:21,7
bar_stage,day2,bar_stage_day2_19-25-24.jpg,19:25:24,4
bar_stage,day2,bar_stage_day2_19-25-27.jpg,19:25:27,3
bar_stage,day2,bar_stage_day2_19-25-30.jpg,19:25:30,2
bar_stage,day2,bar_stage_day2_19-25-33.jpg,19:25:33,3
bar_stage,day2,bar_stage_day2_19-25-36.jpg,19:25:36,3
bar_stage,day2,bar_stage_day2_19-25-39.jpg,19:25:39,3
bar_stage,day2,bar_stage_day2_19-25-42.jpg,19:25:42,6
bar_stage,day2,bar_stage_day2_19-25-45.jpg,19:25:45,2
bar_stage,day2,bar_stage_day2_19-25-48.jpg,19:25:48,4
bar_stage,day2,bar_stage_day2_19-25-51.jpg,19:25:51,5
bar_stage,day2,bar_stage_day2_19-25-54.jpg,19:25:54,4
bar_stage,day2,bar_stage_day2_19-25-57.jpg,19:25:57,5
bar_stage,day2,bar_stage_day2_19-26-00.jpg,19:26:00,4
bar_stage,day2,bar_stage_day2_19-26-03.jpg,19:26:03,6
bar_stage,day2,bar_stage_day2_19-26-06.jpg,19:26:06,5
bar_stage,day2,bar_stage_day2_19-26-09.jpg,19:26:09,5
bar_stage,day2,bar_stage_day2_19-26-12.jpg,19:26:12,5
bar_stage,day2,bar_stage_day2_19-26-15.jpg,19:26:15,6
bar_stage,day2,bar_stage_day2_19-26-18.jpg,19:26:18,6
bar_stage,day2,bar_stage_day2_19-26-21.jpg,19:26:21,7
bar_stage,day2,bar_stage_day2_19-26-24.jpg,19:26:24,7
bar_stage,day2,bar_stage_day2_19-26-27.jpg,19:26:27,4
bar_stage,day2,bar_stage_day2_19-26-30.jpg,19:26:30,5
bar_stage,day2,bar_stage_day2_19-26-33.jpg,19:26:33,7
bar_stage,day2,bar_stage_day2_19-26-36.jpg,19:26:36,5
bar_stage,day2,bar_stage_day2_19-26-39.jpg,19:26:39,4
bar_stage,day2,bar_stage_day2_19-26-42.jpg,19:26:42,7
bar_stage,day2,bar_stage_day2_19-26-45.jpg,19:26:45,5
bar_stage,day2,bar_stage_day2_19-26-48.jpg,19:26:48,3
bar_stage,day2,bar_stage_day2_19-26-51.jpg,19:26:51,4
bar_stage,day2,bar_stage_day2_19-26-54.jpg,19:26:54,2
bar_stage,day2,bar_stage_day2_19-26-57.jpg,19:26:57,3
bar_stage,day2,bar_stage_day2_19-27-00.jpg,19:27:00,3
bar_stage,day2,bar_stage_day2_19-27-03.jpg,19:27:03,3
bar_stage,day2,bar_stage_day2_19-27-06.jpg,19:27:06,4
bar_stage,day2,bar_stage_day2_19-27-09.jpg,19:27:09,2
bar_stage,day2,bar_stage_day2_19-27-12.jpg,19:27:12,3
bar_stage,day2,bar_stage_day2_19-27-15.jpg,19:27:15,4
bar_stage,day2,bar_stage_day2_19-27-18.jpg,19:27:18,5
bar_stage,day2,bar_stage_day2_19-27-21.jpg,19:27:21,6
bar_stage,day2,bar_stage_day2_19-27-24.jpg,19:27:24,9
bar_stage,day2,bar_stage_day2_19-27-27.jpg,19:27:27,5
bar_stage,day2,bar_stage_day2_19-27-30.jpg,19:27:30,6
bar_stage,day2,bar_stage_day2_19-27-33.jpg,19:27:33,6
bar_stage,day2,bar_stage_day2_19-27-36.jpg,19:27:36,7
bar_stage,day2,bar_stage_day2_19-27-39.jpg,19:27:39,8
bar_stage,day2,bar_stage_day2_19-27-42.jpg,19:27:42,2
bar_stage,day2,bar_stage_day2_19-27-45.jpg,19:27:45,4
bar_stage,day2,bar_stage_day2_19-27-48.jpg,19:27:48,5
bar_stage,day2,bar_stage_day2_19-27-51.jpg,19:27:51,5
bar_stage,day2,bar_stage_day2_19-27-54.jpg,19:27:54,6
bar_stage,day2,bar_stage_day2_19-27-57.jpg,19:27:57,8
bar_stage,day2,bar_stage_day2_19-28-00.jpg,19:28:00,5
bar_stage,day2,bar_stage_day2_19-28-03.jpg,19:28:03,4
bar_stage,day2,bar_stage_day2_19-28-06.jpg,19:28:06,4
bar_stage,day2,bar_stage_day2_19-28-09.jpg,19:28:09,5
bar_stage,day2,bar_stage_day2_19-28-12.jpg,19:28:12,4
bar_stage,day2,bar_stage_day2_19-28-15.jpg,19:28:15,6
bar_stage,day2,bar_stage_day2_19-28-18.jpg,19:28:18,6
bar_stage,day2,bar_stage_day2_19-28-21.jpg,19:28:21,6
bar_stage,day2,bar_stage_day2_19-28-24.jpg,19:28:24,5
bar_stage,day2,bar_stage_day2_19-28-27.jpg,19:28:27,7
bar_stage,day2,bar_stage_day2_19-28-30.jpg,19:28:30,5
bar_stage,day2,bar_stage_day2_19-28-33.jpg,19:28:33,3
bar_stage,day2,bar_stage_day2_19-28-36.jpg,19:28:36,5
bar_stage,day2,bar_stage_day2_19-28-39.jpg,19:28:39,7
bar_stage,day2,bar_stage_day2_19-28-42.jpg,19:28:42,4
bar_stage,day2,bar_stage_day2_19-28-45.jpg,19:28:45,6
bar_stage,day2,bar_stage_day2_19-28-48.jpg,19:28:48,6
bar_stage,day2,bar_stage_day2_19-28-51.jpg,19:28:51,7
bar_stage,day2,bar_stage_day2_19-28-54.jpg,19:28:54,4
bar_stage,day2,bar_stage_day2_19-28-57.jpg,19:28:57,4
bar_stage,day2,bar_stage_day2_19-29-00.jpg,19:29:00,7
bar_stage,day2,bar_stage_day2_19-29-03.jpg,19:29:03,3
bar_stage,day2,bar_stage_day2_19-29-06.jpg,19:29:06,6
bar_stage,day2,bar_stage_day2_19-29-09.jpg,19:29:09,5
bar_stage,day2,bar_stage_day2_19-29-12.jpg,19:29:12,5
bar_stage,day2,bar_stage_day2_19-29-15.jpg,19:29:15,5
bar_stage,day2,bar_stage_day2_19-29-18.jpg,19:29:18,5
bar_stage,day2,bar_stage_day2_19-29-21.jpg,19:29:21,5
bar_stage,day2,bar_stage_day2_19-29-24.jpg,19:29:24,5
bar_stage,day2,bar_stage_day2_19-29-27.jpg,19:29:27,7
bar_stage,day2,bar_stage_day2_19-29-30.jpg,19:29:30,5
bar_stage,day2,bar_stage_day2_19-29-33.jpg,19:29:33,5
bar_stage,day2,bar_stage_day2_19-29-36.jpg,19:29:36,5
bar_stage,day2,bar_stage_day2_19-29-39.jpg,19:29:39,5
bar_stage,day2,bar_stage_day2_19-29-42.jpg,19:29:42,2
bar_stage,day2,bar_stage_day2_19-29-45.jpg,19:29:45,6
bar_stage,day2,bar_stage_day2_19-29-48.jpg,19:29:48,5
bar_stage,day2,bar_stage_day2_19-29-51.jpg,19:29:51,4
bar_stage,day2,bar_stage_day2_19-29-54.jpg,19:29:54,4
bar_stage,day2,bar_stage_day2_19-29-57.jpg,19:29:57,3
bar_stage,day2,bar_stage_day2_19-30-00.jpg,19:30:00,4
bar_stage,day2,bar_stage_day2_19-30-03.jpg,19:30:03,3
bar_stage,day2,bar_stage_day2_19-30-06.jpg,19:30:06,3
bar_stage,day2,bar_stage_day2_19-30-09.jpg,19:30:09,5
bar_stage,day2,bar_stage_day2_19-30-12.jpg,19:30:12,6
bar_stage,day2,bar_stage_day2_19-30-15.jpg,19:30:15,7
bar_stage,day2,bar_stage_day2_19-30-18.jpg,19:30:18,5
bar_stage,day2,bar_stage_day2_19-30-21.jpg,19:30:21,7
bar_stage,day2,bar_stage_day2_19-30-24.jpg,19:30:24,4
bar_stage,day2,bar_stage_day2_19-30-27.jpg,19:30:27,3
bar_stage,day2,bar_stage_day2_19-30-30.jpg,19:30:30,4
bar_stage,day2,bar_stage_day2_19-30-33.jpg,19:30:33,2
bar_stage,day2,bar_stage_day2_19-30-36.jpg,19:30:36,4
bar_stage,day2,bar_stage_day2_19-30-39.jpg,19:30:39,3
bar_stage,day2,bar_stage_day2_19-30-42.jpg,19:30:42,4
bar_stage,day2,bar_stage_day2_19-30-45.jpg,19:30:45,4
bar_stage,day2,bar_stage_day2_19-30-48.jpg,19:30:48,3
bar_stage,day2,bar_stage_day2_19-30-51.jpg,19:30:51,3
bar_stage,day2,bar_stage_day2_19-30-54.jpg,19:30:54,2
bar_stage,day2,bar_stage_day2_19-30-57.jpg,19:30:57,2
bar_stage,day2,bar_stage_day2_19-31-00.jpg,19:31:00,8
bar_stage,day2,bar_stage_day2_19-31-03.jpg,19:31:03,6
bar_stage,day2,bar_stage_day2_19-31-06.jpg,19:31:06,2
bar_stage,day2,bar_stage_day2_19-31-18.jpg,19:31:18,1
bar_stage,day2,bar_stage_day2_19-31-21.jpg,19:31:21,2
bar_stage,day2,bar_stage_day2_19-31-24.jpg,19:31:24,1
bar_stage,day2,bar_stage_day2_19-31-27.jpg,19:31:27,5
bar_stage,day2,bar_stage_day2_19-31-30.jpg,19:31:30,2
bar_stage,day2,bar_stage_day2_19-31-33.jpg,19:31:33,3
bar_stage,day2,bar_stage_day2_19-31-36.jpg,19:31:36,1
bar_stage,day2,bar_stage_day2_19-31-39.jpg,19:31:39,2
bar_stage,day2,bar_stage_day2_19-31-42.jpg,19:31:42,1
bar_stage,day2,bar_stage_day2_19-31-45.jpg,19:31:45,2
bar_stage,day2,bar_stage_day2_19-31-48.jpg,19:31:48,3
bar_stage,day2,bar_stage_day2_19-31-51.jpg,19:31:51,1
bar_stage,day2,bar_stage_day2_19-31-54.jpg,19:31:54,4
bar_stage,day2,bar_stage_day2_19-31-57.jpg,19:31:57,4
bar_stage,day2,bar_stage_day2_19-32-00.jpg,19:32:00,2
bar_stage,day2,bar_stage_day2_19-32-03.jpg,19:32:03,4
bar_stage,day2,bar_stage_day2_19-32-06.jpg,19:32:06,1
bar_stage,day2,bar_stage_day2_19-32-09.jpg,19:32:09,2
bar_stage,day2,bar_stage_day2_19-32-12.jpg,19:32:12,1
bar_stage,day2,bar_stage_day2_19-32-15.jpg,19:32:15,1
bar_stage,day2,bar_stage_day2_19-32-18.jpg,19:32:18,3
bar_stage,day2,bar_stage_day2_19-32-21.jpg,19:32:21,2
bar_stage,day2,bar_stage_day2_19-32-24.jpg,19:32:24,3
bar_stage,day2,bar_stage_day2_19-32-27.jpg,19:32:27,1
bar_stage,day2,bar_stage_day2_19-32-30.jpg,19:32:30,2
bar_stage,day2,bar_stage_day2_19-32-33.jpg,19:32:33,2
bar_stage,day2,bar_stage_day2_19-32-36.jpg,19:32:36,1
bar_stage,day2,bar_stage_day2_19-32-39.jpg,19:32:39,2
bar_stage,day2,bar_stage_day2_19-32-42.jpg,19:32:42,2
bar_stage,day2,bar_stage_day2_19-32-45.jpg,19:32:45,4
bar_stage,day2,bar_stage_day2_19-32-48.jpg,19:32:48,3
bar_stage,day2,bar_stage_day2_19-32-51.jpg,19:32:51,2
bar_stage,day2,bar_stage_day2_19-32-54.jpg,19:32:54,4
bar_stage,day2,bar_stage_day2_19-32-57.jpg,19:32:57,3
bar_stage,day2,bar_stage_day2_19-33-00.jpg,19:33:00,1
bar_stage,day2,bar_stage_day2_19-33-03.jpg,19:33:03,2
bar_stage,day2,bar_stage_day2_19-33-06.jpg,19:33:06,4
bar_stage,day2,bar_stage_day2_19-33-09.jpg,19:33:09,2
bar_stage,day2,bar_stage_day2_19-33-12.jpg,19:33:12,1
bar_stage,day2,bar_stage_day2_19-33-15.jpg,19:33:15,1
bar_stage,day2,bar_stage_day2_19-33-18.jpg,19:33:18,1
bar_stage,day2,bar_stage_day2_19-33-21.jpg,19:33:21,2
bar_stage,day2,bar_stage_day2_19-33-24.jpg,19:33:24,1
bar_stage,day2,bar_stage_day2_19-33-27.jpg,19:33:27,2
bar_stage,day2,bar_stage_day2_19-33-30.jpg,19:33:30,3
bar_stage,day2,bar_stage_day2_19-33-33.jpg,19:33:33,1
bar_stage,day2,bar_stage_day2_19-33-36.jpg,19:33:36,2
bar_stage,day2,bar_stage_day2_19-33-39.jpg,19:33:39,3
bar_stage,day2,bar_stage_day2_19-33-42.jpg,19:33:42,6
bar_stage,day2,bar_stage_day2_19-33-45.jpg,19:33:45,1
bar_stage,day2,bar_stage_day2_19-33-48.jpg,19:33:48,5
bar_stage,day2,bar_stage_day2_19-33-51.jpg,19:33:51,1
bar_stage,day2,bar_stage_day2_19-33-54.jpg,19:33:54,5
bar_stage,day2,bar_stage_day2_19-33-57.jpg,19:33:57,2
bar_stage,day2,bar_stage_day2_19-34-00.jpg,19:34:00,1
bar_stage,day2,bar_stage_day2_19-34-06.jpg,19:34:06,3
bar_stage,day2,bar_stage_day2_19-34-09.jpg,19:34:09,2
bar_stage,day2,bar_stage_day2_19-34-12.jpg,19:34:12,3
